fdc_id;name_de;name_en;brand;ingredients_en;kcal;protein;carbs;sugar;fat;satfat;fiber;salt;micronutrients_json
169656;Puderzucker;Sugars, powdered;;;389;0;99.77;97.81;0;0;0;0.005;"{""calcium"":1.0,""eisen"":0.06,""kalium"":2.0,""kupfer"":0.007,""magnesium"":0.0,""mangan"":0.004,""natrium"":2.0,""phosphor"":0.0,""selen"":0.6,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.019,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.01}"
746784;Rohrzucker;Sugars, granulated;;;385;0;99.6;0;0.32;0;0;0.003;"{""calcium"":1.0,""eisen"":0.05,""kalium"":2.0,""kupfer"":0.007,""magnesium"":0.3,""mangan"":0.004,""natrium"":1.0,""phosphor"":0.0,""zink"":0.01}"
169658;Kokosblütenzucker;Sugars, maple;;;354;0.1;90.9;84.87;0.2;0.036;0;0.028;"{""calcium"":90.0,""eisen"":1.61,""kalium"":274.0,""kupfer"":0.099,""magnesium"":19.0,""mangan"":4.422,""natrium"":11.0,""phosphor"":3.0,""selen"":0.8,""vitamin_a"":0.0,""vitamin_b1"":0.009,""vitamin_b12"":0.0,""vitamin_b2"":0.013,""vitamin_b3"":0.04,""vitamin_b5"":0.048,""vitamin_b6"":0.003,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":6.06}"
169640;Honig;Honey;;;304;0.3;82.4;82.12;0;0;0.2;0.01;"{""calcium"":6.0,""eisen"":0.42,""kalium"":52.0,""kupfer"":0.036,""magnesium"":2.0,""mangan"":0.08,""natrium"":4.0,""phosphor"":4.0,""selen"":0.8,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.038,""vitamin_b3"":0.121,""vitamin_b5"":0.068,""vitamin_b6"":0.024,""vitamin_b9"":2.0,""vitamin_c"":0.5,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.22}"
169661;Ahornsirup;Syrups, maple;;;260;0.04;67.04;60.46;0.06;0.007;0;0.03;"{""calcium"":102.0,""eisen"":0.11,""kalium"":212.0,""kupfer"":0.018,""magnesium"":21.0,""mangan"":2.908,""natrium"":12.0,""phosphor"":2.0,""selen"":0.6,""vitamin_a"":0.0,""vitamin_b1"":0.066,""vitamin_b12"":0.0,""vitamin_b2"":1.27,""vitamin_b3"":0.081,""vitamin_b5"":0.036,""vitamin_b6"":0.002,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":1.47}"
168088;Agavendicksaft;Syrups, grenadine;;;268;0;66.91;46.55;0;0;0;0.068;"{""calcium"":6.0,""eisen"":0.05,""kalium"":28.0,""kupfer"":0.026,""magnesium"":4.0,""natrium"":27.0,""phosphor"":4.0,""selen"":0.6,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.01,""vitamin_b3"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.13}"
168838;Reissirup;Syrups, table blends, pancake, with 2% maple;;;265;0;69.6;42;0.1;0.018;0;0.153;"{""calcium"":5.0,""eisen"":0.07,""kalium"":6.0,""kupfer"":0.045,""magnesium"":2.0,""mangan"":0.185,""natrium"":61.0,""phosphor"":10.0,""selen"":0.4,""vitamin_a"":0.0,""vitamin_b1"":0.005,""vitamin_b12"":0.0,""vitamin_b2"":0.017,""vitamin_b3"":0.003,""vitamin_b5"":0.008,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.23}"
170076;Stevia;Dock, raw;;;22;2;3.2;0;0.7;0;2.9;0.01;"{""calcium"":44.0,""eisen"":2.4,""kalium"":390.0,""kupfer"":0.131,""magnesium"":103.0,""mangan"":0.349,""natrium"":4.0,""phosphor"":63.0,""selen"":0.9,""vitamin_a"":200.0,""vitamin_b1"":0.04,""vitamin_b12"":0.0,""vitamin_b2"":0.1,""vitamin_b3"":0.5,""vitamin_b5"":0.041,""vitamin_b6"":0.122,""vitamin_b9"":13.0,""vitamin_c"":48.0,""vitamin_d"":0.0,""zink"":0.2}"
171287;Huehnerei roh ganz;Egg, whole, raw, fresh;;;143;12.56;0.72;0.37;9.51;3.126;0;0.355;"{""calcium"":56.0,""eisen"":1.75,""kalium"":138.0,""kupfer"":0.072,""magnesium"":12.0,""mangan"":0.028,""natrium"":142.0,""phosphor"":198.0,""selen"":30.7,""vitamin_a"":160.0,""vitamin_b1"":0.04,""vitamin_b12"":0.89,""vitamin_b2"":0.457,""vitamin_b3"":0.075,""vitamin_b5"":1.533,""vitamin_b6"":0.17,""vitamin_b9"":47.0,""vitamin_c"":0.0,""vitamin_d"":2.0,""vitamin_e"":1.05,""vitamin_k"":0.3,""zink"":1.29}"
171258;Xylit;Eggnog;;;88;4.55;8.05;8.05;4.19;2.591;0;0.135;"{""calcium"":130.0,""eisen"":0.2,""kalium"":165.0,""kupfer"":0.013,""magnesium"":19.0,""mangan"":0.005,""natrium"":54.0,""phosphor"":109.0,""selen"":4.2,""vitamin_a"":59.0,""vitamin_b1"":0.034,""vitamin_b12"":0.45,""vitamin_b2"":0.19,""vitamin_b3"":0.105,""vitamin_b5"":0.417,""vitamin_b6"":0.05,""vitamin_b9"":1.0,""vitamin_c"":1.5,""vitamin_d"":1.2,""vitamin_e"":0.21,""vitamin_k"":0.3,""zink"":0.46}"
168820;Melasse;Molasses;;;290;0;74.73;74.72;0.1;0.018;0;0.093;"{""calcium"":205.0,""eisen"":4.72,""kalium"":1464.0,""kupfer"":0.487,""magnesium"":242.0,""mangan"":1.53,""natrium"":37.0,""phosphor"":31.0,""selen"":17.8,""vitamin_a"":0.0,""vitamin_b1"":0.041,""vitamin_b12"":0.0,""vitamin_b2"":0.002,""vitamin_b3"":0.93,""vitamin_b5"":0.804,""vitamin_b6"":0.67,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.29}"
168837;Karamellsirup;Syrups, corn, light;;;283;0;76.79;76.77;0.2;0;0;0.155;"{""calcium"":13.0,""eisen"":0.0,""kalium"":1.0,""kupfer"":0.0,""magnesium"":1.0,""mangan"":0.0,""natrium"":62.0,""phosphor"":0.0,""selen"":0.7,""vitamin_a"":0.0,""vitamin_b1"":0.059,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.44}"
172832;Zuckersirup;Emu, ground, raw;;;134;22.77;0;0;4.03;1.022;0;0.14;"{""calcium"":7.0,""eisen"":4.02,""kalium"":320.0,""kupfer"":0.199,""magnesium"":24.0,""mangan"":0.027,""natrium"":56.0,""phosphor"":222.0,""selen"":30.5,""vitamin_a"":0.0,""vitamin_b1"":0.27,""vitamin_b12"":6.75,""vitamin_b2"":0.457,""vitamin_b3"":7.485,""vitamin_b5"":2.74,""vitamin_b6"":0.642,""vitamin_b9"":13.0,""vitamin_c"":0.0,""vitamin_e"":0.24,""zink"":3.48}"
172237;Essig Weißwein;Vinegar, distilled;;;18;0;0.04;0.04;0;0;0;0.005;"{""calcium"":6.0,""eisen"":0.03,""kalium"":2.0,""kupfer"":0.006,""magnesium"":1.0,""mangan"":0.055,""natrium"":2.0,""phosphor"":4.0,""selen"":0.5,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.01}"
172240;Essig Rotwein;Vinegar, red wine;;;19;0.04;0.27;0;0;0;0;0.02;"{""calcium"":6.0,""eisen"":0.45,""kalium"":39.0,""kupfer"":0.01,""magnesium"":4.0,""mangan"":0.046,""natrium"":8.0,""phosphor"":8.0,""vitamin_a"":0.0,""vitamin_c"":0.5,""zink"":0.03}"
173469;Apfelessig;Vinegar, cider;;;21;0;0.93;0.4;0;0;0;0.013;"{""calcium"":7.0,""eisen"":0.2,""kalium"":73.0,""kupfer"":0.008,""magnesium"":5.0,""mangan"":0.249,""natrium"":5.0,""phosphor"":8.0,""selen"":0.1,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.04}"
172241;Balsamico;Vinegar, balsamic;;;88;0.49;17.03;14.95;0;0;0;0.058;"{""calcium"":27.0,""eisen"":0.72,""kalium"":112.0,""kupfer"":0.026,""magnesium"":12.0,""mangan"":0.131,""natrium"":23.0,""phosphor"":19.0,""vitamin_a"":0.0,""vitamin_c"":0.0,""zink"":0.08}"
168782;Reisessig;Puddings, rice, ready-to-eat;;;108;3.23;18.39;11.59;2.15;1.208;0.3;0.243;"{""calcium"":95.0,""eisen"":0.11,""kalium"":125.0,""kupfer"":0.023,""magnesium"":8.0,""mangan"":0.077,""natrium"":97.0,""phosphor"":82.0,""selen"":3.2,""vitamin_a"":19.0,""vitamin_b1"":0.027,""vitamin_b12"":0.15,""vitamin_b2"":0.183,""vitamin_b3"":0.217,""vitamin_b5"":0.54,""vitamin_b6"":0.052,""vitamin_b9"":4.0,""vitamin_c"":1.3,""vitamin_d"":0.0,""vitamin_e"":0.07,""vitamin_k"":0.2,""zink"":0.43}"
167777;Sherryessig;Pears, raw, red anjou;;;62;0.33;14.94;9.54;0.14;0;3;0.003;"{""calcium"":11.0,""eisen"":0.19,""kalium"":123.0,""kupfer"":0.07,""magnesium"":7.0,""mangan"":0.056,""natrium"":1.0,""phosphor"":13.0,""selen"":0.1,""vitamin_a"":1.0,""vitamin_b1"":0.012,""vitamin_b2"":0.028,""vitamin_b3"":0.162,""vitamin_b5"":0.053,""vitamin_b6"":0.039,""vitamin_b9"":7.0,""vitamin_c"":5.2,""vitamin_e"":0.12,""vitamin_k"":4.9,""zink"":0.13}"
174277;Sojasauce;Soy sauce made from soy and wheat (shoyu);;;53;8.14;4.93;0.4;0.57;0.073;0.8;13.733;"{""calcium"":33.0,""eisen"":1.45,""kalium"":435.0,""kupfer"":0.043,""magnesium"":74.0,""mangan"":1.018,""natrium"":5493.0,""phosphor"":166.0,""selen"":0.5,""vitamin_a"":0.0,""vitamin_b1"":0.033,""vitamin_b12"":0.0,""vitamin_b2"":0.165,""vitamin_b3"":2.196,""vitamin_b5"":0.297,""vitamin_b6"":0.148,""vitamin_b9"":14.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.87}"
172474;Tamari;Soy sauce, reduced sodium, made from hydrolyzed vegetable protein;;;90;8.19;14.44;5.63;0.31;0.02;0.3;7.225;"{""calcium"":11.0,""eisen"":0.43,""kalium"":3098.0,""kupfer"":0.049,""magnesium"":34.0,""mangan"":0.151,""natrium"":2890.0,""phosphor"":89.0,""selen"":0.9,""vitamin_a"":0.0,""vitamin_b1"":0.03,""vitamin_b12"":0.0,""vitamin_b2"":0.043,""vitamin_b3"":0.453,""vitamin_b5"":0.148,""vitamin_b6"":0.037,""vitamin_b9"":4.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.25}"
171610;Worcestershiresauce;Sauce, worcestershire;;;77;0;19.17;10.03;0;0;0;3.25;"{""calcium"":107.0,""eisen"":5.3,""kalium"":800.0,""kupfer"":0.2,""magnesium"":13.0,""natrium"":1300.0,""phosphor"":60.0,""selen"":0.5,""vitamin_a"":5.0,""vitamin_b1"":0.07,""vitamin_b12"":0.0,""vitamin_b2"":0.13,""vitamin_b3"":0.7,""vitamin_b6"":0.0,""vitamin_b9"":8.0,""vitamin_c"":13.0,""vitamin_d"":0.0,""vitamin_e"":0.08,""vitamin_k"":1.0,""zink"":0.19}"
175140;Sardine in Tomatensauce (Dose);Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone;;;185;20.86;0.54;0.43;10.45;2.684;0.1;1.035;"{""calcium"":240.0,""eisen"":2.3,""kalium"":341.0,""kupfer"":0.272,""magnesium"":34.0,""mangan"":0.206,""natrium"":414.0,""phosphor"":366.0,""selen"":40.6,""vitamin_a"":34.0,""vitamin_b1"":0.044,""vitamin_b12"":9.0,""vitamin_b2"":0.233,""vitamin_b3"":4.2,""vitamin_b5"":0.73,""vitamin_b6"":0.123,""vitamin_b9"":24.0,""vitamin_c"":1.0,""vitamin_d"":4.8,""vitamin_e"":1.38,""vitamin_k"":0.4,""zink"":1.4}"
174529;Austernsauce;Sauce, oyster, ready-to-serve;;;51;1.35;10.92;0;0.25;0.043;0.3;6.833;"{""calcium"":32.0,""eisen"":0.18,""kalium"":54.0,""kupfer"":0.147,""magnesium"":4.0,""mangan"":0.053,""natrium"":2733.0,""phosphor"":22.0,""selen"":4.4,""vitamin_a"":0.0,""vitamin_b1"":0.01,""vitamin_b12"":0.41,""vitamin_b2"":0.124,""vitamin_b3"":1.474,""vitamin_b5"":0.016,""vitamin_b6"":0.016,""vitamin_b9"":15.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.09}"
168556;Ketchup;Catsup;;;101;1.04;27.4;21.27;0.1;0.014;0.3;2.268;"{""calcium"":15.0,""eisen"":0.35,""kalium"":281.0,""kupfer"":0.085,""magnesium"":13.0,""mangan"":0.084,""natrium"":907.0,""phosphor"":26.0,""selen"":0.7,""vitamin_a"":26.0,""vitamin_b1"":0.011,""vitamin_b12"":0.0,""vitamin_b2"":0.166,""vitamin_b3"":1.434,""vitamin_b5"":0.047,""vitamin_b6"":0.158,""vitamin_b9"":9.0,""vitamin_c"":4.1,""vitamin_d"":0.0,""vitamin_e"":1.46,""vitamin_k"":3.0,""zink"":0.17}"
172234;Senf;Mustard, prepared, yellow;;;60;3.74;5.83;0.92;3.34;0.214;4;2.76;"{""calcium"":63.0,""eisen"":1.61,""kalium"":152.0,""kupfer"":0.074,""magnesium"":48.0,""mangan"":0.422,""natrium"":1104.0,""phosphor"":108.0,""selen"":33.5,""vitamin_a"":5.0,""vitamin_b1"":0.177,""vitamin_b12"":0.0,""vitamin_b2"":0.07,""vitamin_b3"":0.565,""vitamin_b5"":0.254,""vitamin_b6"":0.07,""vitamin_b9"":7.0,""vitamin_c"":0.3,""vitamin_d"":0.0,""vitamin_e"":0.36,""vitamin_k"":1.4,""zink"":0.64}"
169256;Senf Dijon;Mustard greens, raw;;;27;2.86;4.67;1.32;0.42;0.01;3.2;0.05;"{""calcium"":115.0,""eisen"":1.64,""kalium"":384.0,""kupfer"":0.165,""magnesium"":32.0,""natrium"":20.0,""phosphor"":58.0,""selen"":0.9,""vitamin_a"":151.0,""vitamin_b1"":0.08,""vitamin_b12"":0.0,""vitamin_b2"":0.11,""vitamin_b3"":0.8,""vitamin_b5"":0.21,""vitamin_b6"":0.18,""vitamin_b9"":12.0,""vitamin_c"":70.0,""vitamin_d"":0.0,""vitamin_e"":2.01,""vitamin_k"":257.5,""zink"":0.25}"
168438;Senf süß;Mustard spinach, (tendergreen), raw;;;22;2.2;3.9;0;0.3;0.015;2.8;0.053;"{""calcium"":210.0,""eisen"":1.5,""kalium"":449.0,""kupfer"":0.075,""magnesium"":11.0,""mangan"":0.407,""natrium"":21.0,""phosphor"":28.0,""selen"":0.8,""vitamin_a"":495.0,""vitamin_b1"":0.068,""vitamin_b12"":0.0,""vitamin_b2"":0.093,""vitamin_b3"":0.678,""vitamin_b5"":0.178,""vitamin_b6"":0.153,""vitamin_b9"":159.0,""vitamin_c"":130.0,""vitamin_d"":0.0,""zink"":0.17}"
171009;Mayonnaise;Salad dressing, mayonnaise, regular;;;680;0.96;0.57;0.57;74.85;11.703;0;1.588;"{""calcium"":8.0,""eisen"":0.21,""kalium"":20.0,""kupfer"":0.019,""magnesium"":1.0,""mangan"":0.007,""natrium"":635.0,""phosphor"":21.0,""selen"":2.3,""vitamin_a"":16.0,""vitamin_b1"":0.01,""vitamin_b12"":0.12,""vitamin_b2"":0.019,""vitamin_b3"":0.0,""vitamin_b5"":0.172,""vitamin_b6"":0.008,""vitamin_b9"":5.0,""vitamin_c"":0.0,""vitamin_d"":0.2,""vitamin_e"":3.28,""vitamin_k"":163.0,""zink"":0.15}"
173594;Mayonnaise leicht;Salad dressing, mayonnaise, light;;;238;0.37;9.23;3.56;22.22;3.446;0;2.068;"{""calcium"":6.0,""eisen"":0.14,""kalium"":31.0,""kupfer"":0.019,""magnesium"":2.0,""mangan"":0.007,""natrium"":827.0,""phosphor"":15.0,""selen"":2.6,""vitamin_a"":8.0,""vitamin_b1"":0.008,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.01,""vitamin_b5"":0.058,""vitamin_b6"":0.002,""vitamin_b9"":4.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":2.19,""vitamin_k"":53.7,""zink"":0.07}"
171186;Sriracha;Sauce, hot chile, sriracha;;;93;1.93;19.16;15.11;0.93;0;2.2;5.31;"{""calcium"":18.0,""eisen"":1.64,""kalium"":321.0,""kupfer"":0.06,""magnesium"":16.0,""mangan"":0.146,""natrium"":2124.0,""phosphor"":46.0,""selen"":0.4,""vitamin_a"":129.0,""vitamin_b1"":0.077,""vitamin_b2"":0.222,""vitamin_b3"":1.248,""vitamin_b5"":0.38,""vitamin_b6"":0.455,""vitamin_b9"":22.0,""vitamin_c"":26.9,""vitamin_e"":4.8,""vitamin_k"":10.9,""zink"":0.24}"
174527;Tabasco;Sauce, ready-to-serve, pepper or hot;;;11;0.51;1.75;1.26;0.37;0.052;0.3;6.608;"{""calcium"":8.0,""eisen"":0.48,""kalium"":144.0,""kupfer"":0.028,""magnesium"":5.0,""mangan"":0.049,""natrium"":2643.0,""phosphor"":11.0,""selen"":0.0,""vitamin_a"":8.0,""vitamin_b1"":0.036,""vitamin_b12"":0.0,""vitamin_b2"":0.082,""vitamin_b3"":0.254,""vitamin_b5"":0.11,""vitamin_b6"":0.157,""vitamin_b9"":6.0,""vitamin_c"":74.8,""vitamin_e"":0.12,""vitamin_k"":2.4,""zink"":0.11}"
171582;Pesto;Sauce, pesto, CLASSICO, basil pesto, ready-to-serve;;;372;4.16;6.93;2.6;36.38;6.718;2.1;2.57;"{""calcium"":166.0,""eisen"":0.71,""kalium"":195.0,""kupfer"":0.079,""magnesium"":40.0,""mangan"":0.37,""natrium"":1028.0,""phosphor"":97.0,""selen"":5.5,""vitamin_a"":96.0,""vitamin_b1"":0.097,""vitamin_b2"":0.273,""vitamin_b3"":0.877,""vitamin_b5"":0.285,""vitamin_b6"":0.267,""vitamin_b9"":29.0,""vitamin_c"":0.0,""vitamin_e"":4.61,""vitamin_k"":193.8,""zink"":0.68}"
170459;Tomatenmark;Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program);;;82;4.32;18.91;12.18;0.47;0.1;4.1;0.148;"{""calcium"":36.0,""eisen"":2.98,""kalium"":1014.0,""kupfer"":0.365,""magnesium"":42.0,""mangan"":0.302,""natrium"":59.0,""phosphor"":83.0,""selen"":5.3,""vitamin_a"":76.0,""vitamin_b1"":0.06,""vitamin_b12"":0.0,""vitamin_b2"":0.153,""vitamin_b3"":3.076,""vitamin_b5"":0.142,""vitamin_b6"":0.216,""vitamin_b9"":12.0,""vitamin_c"":21.9,""vitamin_d"":0.0,""vitamin_e"":4.3,""vitamin_k"":11.4,""zink"":0.63}"
170546;Passata;Tomato products, canned, puree, with salt added;;;38;1.65;8.98;4.83;0.21;0.029;1.9;0.505;"{""calcium"":18.0,""eisen"":1.78,""kalium"":439.0,""kupfer"":0.287,""magnesium"":23.0,""mangan"":0.169,""natrium"":202.0,""phosphor"":40.0,""selen"":0.7,""vitamin_a"":26.0,""vitamin_b1"":0.025,""vitamin_b12"":0.0,""vitamin_b2"":0.08,""vitamin_b3"":1.466,""vitamin_b5"":0.44,""vitamin_b6"":0.126,""vitamin_b9"":11.0,""vitamin_c"":10.6,""vitamin_d"":0.0,""vitamin_e"":1.97,""vitamin_k"":3.4,""zink"":0.36}"
170052;Tomaten gehackt Dose;Tomatoes, red, ripe, canned, stewed;;;26;0.91;6.19;3.52;0.19;0.026;1;0.553;"{""calcium"":34.0,""eisen"":1.33,""kalium"":207.0,""kupfer"":0.112,""magnesium"":12.0,""mangan"":0.059,""natrium"":221.0,""phosphor"":20.0,""selen"":0.6,""vitamin_a"":9.0,""vitamin_b1"":0.046,""vitamin_b12"":0.0,""vitamin_b2"":0.035,""vitamin_b3"":0.714,""vitamin_b5"":0.114,""vitamin_b6"":0.017,""vitamin_b9"":5.0,""vitamin_c"":7.9,""vitamin_d"":0.0,""vitamin_e"":0.83,""vitamin_k"":2.4,""zink"":0.17}"
174524;Salsa;Sauce, salsa, ready-to-serve;;;29;1.52;6.64;4.01;0.17;0.021;1.9;1.778;"{""calcium"":30.0,""eisen"":0.42,""kalium"":275.0,""kupfer"":0.066,""magnesium"":15.0,""mangan"":0.112,""natrium"":711.0,""phosphor"":33.0,""selen"":0.9,""vitamin_a"":23.0,""vitamin_b1"":0.033,""vitamin_b12"":0.0,""vitamin_b2"":0.032,""vitamin_b3"":1.091,""vitamin_b5"":0.199,""vitamin_b6"":0.172,""vitamin_b9"":4.0,""vitamin_c"":1.9,""vitamin_d"":0.0,""vitamin_e"":1.28,""vitamin_k"":4.3,""zink"":0.18}"
171707;Guacamole;Avocados, raw, Florida;;;120;2.23;7.82;2.42;10.06;1.96;5.6;0.005;"{""calcium"":10.0,""eisen"":0.17,""kalium"":351.0,""kupfer"":0.311,""magnesium"":24.0,""mangan"":0.095,""natrium"":2.0,""phosphor"":40.0,""vitamin_a"":7.0,""vitamin_b1"":0.021,""vitamin_b12"":0.0,""vitamin_b2"":0.053,""vitamin_b3"":0.672,""vitamin_b5"":0.931,""vitamin_b6"":0.078,""vitamin_b9"":35.0,""vitamin_c"":17.4,""vitamin_d"":0.0,""vitamin_e"":2.66,""zink"":0.4}"
174289;Hummus;Hummus, commercial;;;237;7.78;15;0.62;17.82;2.562;5.5;1.065;"{""calcium"":47.0,""eisen"":2.54,""kalium"":312.0,""kupfer"":0.377,""magnesium"":75.0,""mangan"":1.155,""natrium"":426.0,""phosphor"":181.0,""selen"":4.7,""vitamin_a"":1.0,""vitamin_b1"":0.16,""vitamin_b12"":0.0,""vitamin_b2"":0.127,""vitamin_b3"":1.024,""vitamin_b5"":0.346,""vitamin_b6"":0.146,""vitamin_b9"":48.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":1.54,""vitamin_k"":22.8,""zink"":1.44}"
171832;Bohnendip;Dip, bean, original flavor;;;119;5.44;15.89;0.99;3.7;0.529;4.9;1.108;"{""calcium"":26.0,""eisen"":1.6,""kalium"":368.0,""kupfer"":0.196,""magnesium"":40.0,""mangan"":0.341,""natrium"":443.0,""phosphor"":105.0,""selen"":7.7,""vitamin_a"":0.0,""vitamin_b1"":0.09,""vitamin_b12"":0.0,""vitamin_b2"":0.1,""vitamin_b3"":0.43,""vitamin_b5"":0.15,""vitamin_b6"":0.115,""vitamin_b9"":21.0,""vitamin_c"":0.6,""vitamin_d"":0.0,""vitamin_e"":0.91,""vitamin_k"":1.7,""zink"":0.69}"
174523;BBQ Sauce;Sauce, barbecue;;;172;0.82;40.77;33.24;0.63;0.045;0.9;2.568;"{""calcium"":33.0,""eisen"":0.64,""kalium"":232.0,""kupfer"":0.072,""magnesium"":13.0,""mangan"":0.126,""natrium"":1027.0,""phosphor"":20.0,""selen"":1.3,""vitamin_a"":11.0,""vitamin_b1"":0.023,""vitamin_b12"":0.0,""vitamin_b2"":0.056,""vitamin_b3"":0.597,""vitamin_b5"":0.164,""vitamin_b6"":0.075,""vitamin_b9"":2.0,""vitamin_c"":0.6,""vitamin_d"":0.0,""vitamin_e"":0.8,""vitamin_k"":1.8,""zink"":0.17}"
171167;Teriyaki Sauce;Sauce, teriyaki, ready-to-serve;;;89;5.93;15.56;14.1;0.02;0;0.1;9.583;"{""calcium"":25.0,""eisen"":1.7,""kalium"":225.0,""kupfer"":0.1,""magnesium"":61.0,""mangan"":0.0,""natrium"":3833.0,""phosphor"":154.0,""selen"":1.1,""vitamin_a"":0.0,""vitamin_b1"":0.03,""vitamin_b12"":0.0,""vitamin_b2"":0.07,""vitamin_b3"":1.27,""vitamin_b5"":0.2,""vitamin_b6"":0.1,""vitamin_b9"":8.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.1}"
172886;Hoisin Sauce;Sauce, hoisin, ready-to-serve;;;220;3.31;44.08;27.26;3.39;0.568;2.8;4.038;"{""calcium"":32.0,""eisen"":1.01,""kalium"":119.0,""kupfer"":0.128,""magnesium"":24.0,""mangan"":0.254,""natrium"":1615.0,""phosphor"":38.0,""selen"":1.8,""vitamin_a"":0.0,""vitamin_b1"":0.004,""vitamin_b12"":0.0,""vitamin_b2"":0.217,""vitamin_b3"":1.17,""vitamin_b5"":0.068,""vitamin_b6"":0.062,""vitamin_b9"":23.0,""vitamin_c"":0.4,""vitamin_d"":0.0,""vitamin_e"":0.28,""vitamin_k"":0.5,""zink"":0.32}"
169301;Wasser;Water convolvulus,raw;;;19;2.6;3.13;0;0.2;0;2.1;0.283;"{""calcium"":77.0,""eisen"":1.67,""kalium"":312.0,""kupfer"":0.023,""magnesium"":71.0,""mangan"":0.16,""natrium"":113.0,""phosphor"":39.0,""selen"":0.9,""vitamin_a"":315.0,""vitamin_b1"":0.03,""vitamin_b12"":0.0,""vitamin_b2"":0.1,""vitamin_b3"":0.9,""vitamin_b5"":0.141,""vitamin_b6"":0.096,""vitamin_b9"":57.0,""vitamin_c"":55.0,""vitamin_d"":0.0,""zink"":0.18}"
173657;Mineralwasser;Water, bottled, non-carbonated, NAYA;;;0;0;0;0;0;0;0;0.003;"{""calcium"":4.0,""kalium"":0.0,""magnesium"":2.0,""natrium"":1.0}"
171890;Kaffee schwarz;Beverages, coffee, brewed, prepared with tap water;;;1;0.12;0;0;0.02;0.002;0;0.005;"{""calcium"":2.0,""eisen"":0.01,""kalium"":49.0,""kupfer"":0.002,""magnesium"":3.0,""mangan"":0.023,""natrium"":2.0,""phosphor"":3.0,""selen"":0.0,""vitamin_a"":0.0,""vitamin_b1"":0.014,""vitamin_b12"":0.0,""vitamin_b2"":0.076,""vitamin_b3"":0.191,""vitamin_b5"":0.254,""vitamin_b6"":0.001,""vitamin_b9"":2.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.01,""vitamin_k"":0.1,""zink"":0.02}"
